fighter_id,name,nickname,wins,losses,ties,height_in,weight_lb,reach_in,stance,age,slpm,str_acc_dec,sapm,str_def_dec,td_avg,td_acc_dec,td_def_dec,sub_avg,hist_fights,hist_wins,hist_losses,hist_win_rate,hist_strike_acc,hist_td_acc,hist_sub_avg,hist_ctrl_avg,hist_finish_rate
b07aed698fba8624,Ikram Aliskerov,,17,2,0.0,72.0,185.0,76.0,Southpaw,33.0,6.86,0.64,5.47,0.41,3.2,0.6,1.0,0.5,4.0,3.0,1.0,0.75,0.5771687462863934,0.4,0.0,8.5,1.0
c0ac37a4a1133da9,Marcus McGhee,The Maniac,10,2,0.0,68.0,135.0,69.0,Orthodox,35.0,5.5,0.45,3.64,0.57,0.31,0.14,0.9,0.3,4.0,4.0,0.0,1.0,0.4990035098402361,0.3333333333333333,0.25,35.75,0.75
0db70ca89e1c7374,Dieusel Berto,,0,3,0.0,69.0,200.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
0d7b51c9d2649a6e,Dricus Du Plessis,Stillknocks,23,3,0.0,73.0,185.0,76.0,Switch,32.0,5.18,0.48,4.33,0.52,2.22,0.51,0.34,0.7,9.0,9.0,0.0,1.0,0.5125242816968518,0.5612373737373737,0.6666666666666666,111.22222222222223,0.6666666666666666
3eeec2f53cebdf12,Jackson McVey,The Moose,6,2,0.0,76.0,185.0,77.0,Southpaw,26.0,5.87,0.68,3.82,0.23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.26666666666666666,0.0,0.0,8.0,0.5
a78a87d8c2bbb1cb,Julija Stoliarenko,,11,10,2.0,67.0,125.0,66.0,Orthodox,32.0,2.74,0.38,4.45,0.46,0.78,0.2,0.54,1.4,8.0,2.0,6.0,0.25,0.4006597799934945,0.4095238095238095,1.125,64.625,1.0
e741536153227386,Sean Alvarez,,4,3,0.0,72.0,235.0,,Orthodox,54.0,0.89,0.37,3.25,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
a495f599e787614f,Alonzo Menifield,Atomic,17,6,1.0,72.0,205.0,76.0,Orthodox,38.0,3.77,0.53,3.81,0.5,0.5,0.31,0.78,0.2,15.0,10.0,5.0,0.6666666666666666,0.5309118287963315,0.3958333333333333,0.13333333333333333,116.86666666666666,0.6
ec0dcceace7d25a3,Liang Na,The Dragon Girl,19,8,0.0,65.0,125.0,67.0,Orthodox,29.0,1.99,0.42,3.95,0.36,3.6,0.58,0.25,0.5,3.0,0.0,3.0,0.0,0.4024301680925306,0.5,0.3333333333333333,91.66666666666667,0.5
d2c55d1d2e67773b,David Branch,,22,6,0.0,73.0,185.0,78.0,Orthodox,44.0,1.66,0.39,1.91,0.56,2.55,0.32,0.43,0.0,8.0,4.0,4.0,0.5,0.41869845928523475,0.3482142857142857,0.0,256.75,0.25
9c442aaf149ea982,Shauna Bannon,Mama B,7,2,0.0,65.0,115.0,65.0,Switch,32.0,4.32,0.43,3.75,0.45,0.0,0.0,0.4,0.7,3.0,2.0,1.0,0.6666666666666666,0.44354043392504927,0.0,0.6666666666666666,44.666666666666664,0.5
edad57b3dddf2168,Jared Papazian,The Jackhammer,20,13,,68.0,135.0,67.0,Southpaw,38.0,3.33,0.39,3.81,0.44,0.0,0.0,0.5,0.0,2.0,0.0,2.0,0.0,0.40947516731243394,0.0,0.0,91.5,0.5
947eccadb72f4f6f,Jesse Forbes,Kid Hercules,15,5,0.0,74.0,185.0,75.0,Southpaw,41.0,2.11,0.24,4.06,0.53,1.79,0.75,0.66,1.2,2.0,0.0,2.0,0.0,0.3142857142857143,0.0,0.0,34.0,0.5
5bf31a46becc1204,Michael Trizano,The Lone Wolf,11,3,0.0,71.0,145.0,71.0,Orthodox,34.0,3.63,0.53,4.4,0.5,0.36,0.66,0.72,0.5,6.0,3.0,3.0,0.5,0.5256885836264419,0.75,0.5,107.33333333333333,0.0
9bad58fa651d6196,Jermaine Andre,,14,4,0.0,67.0,200.0,,Orthodox,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
1999ffb5cebc314f,Brian Camozzi,Mantis,7,5,0.0,74.0,170.0,78.0,Orthodox,34.0,3.15,0.26,6.39,0.54,0.0,0.0,0.0,0.7,2.0,0.0,2.0,0.0,0.28626373626373625,0.0,0.5,15.0,0.5
fd87b1bbfcde9d5e,Danillo Villefort,Indio,15,5,0.0,73.0,185.0,,Orthodox,42.0,2.86,0.37,2.4,0.68,1.71,0.66,0.33,1.7,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
e99821959a840bb8,Lara Procopio,,7,2,0.0,64.0,125.0,67.0,Orthodox,30.0,5.64,0.58,6.5,0.47,3.15,0.47,0.5,0.3,2.0,1.0,1.0,0.5,0.5948275862068966,0.3888888888888889,0.5,362.5,0.0
98e946879ba20c0f,Boston Salmon,Boom Boom,6,3,0.0,69.0,135.0,69.0,Southpaw,35.0,4.13,0.37,7.75,0.59,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4599432462259341,0.4,0.0,0.0,0.5
c9f6385af6df66d7,Papy Abedi,Makambo,10,4,0.0,71.0,185.0,,Southpaw,47.0,2.8,0.55,3.15,0.48,3.47,0.57,0.5,1.3,3.0,1.0,2.0,0.3333333333333333,0.5473440545808966,0.5,0.0,164.66666666666666,0.0
672ef06fd9f41f7d,Marcelo Mello,,1,0,0.0,67.0,170.0,,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
6a2f7c151031653d,Rafael Dos Anjos,,32,17,0.0,68.0,170.0,70.0,Southpaw,41.0,3.48,0.47,3.23,0.6,1.95,0.35,0.54,0.6,35.0,21.0,14.0,0.6,0.47441668257140557,0.34489168708235646,0.5714285714285714,234.42857142857142,0.42857142857142855
6e743a33d56bdaa4,Payton Talbott,,11,1,0.0,70.0,135.0,70.0,Switch,27.0,6.62,0.56,3.41,0.46,0.78,0.44,0.77,0.2,5.0,4.0,1.0,0.8,0.644807664180196,0.3333333333333333,0.2,122.0,0.75
07a74004d964c7f4,Billy Elekana,Son of Susie,10,2,0.0,75.0,205.0,77.0,Southpaw,30.0,2.71,0.56,3.59,0.46,0.85,0.22,0.0,0.8,3.0,2.0,1.0,0.6666666666666666,0.6560406771404214,0.5,0.3333333333333333,80.33333333333333,0.5
45bc8f98d62bd096,Jordan Radev,,23,5,0.0,67.0,185.0,,Southpaw,49.0,1.35,0.23,2.38,0.66,0.0,0.0,0.8,0.0,1.0,0.0,1.0,0.0,0.5,0.4,0.0,0.0,0.5
c1684f00c626f4c0,Mark Schultz,,1,1,0.0,69.0,200.0,,Orthodox,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
365fee2da473b177,Anthony Johnson,Rumble,22,6,0.0,74.0,205.0,78.0,Orthodox,42.0,3.25,0.47,1.83,0.6,2.43,0.57,0.77,0.6,18.0,13.0,5.0,0.7222222222222222,0.5089793344549104,0.5425925925925925,0.2777777777777778,135.94444444444446,0.8461538461538461
f6e5972c9d16c40e,Victor Rodriguez,Vicious,7,4,0.0,65.0,125.0,67.0,Switch,33.0,1.59,0.37,6.11,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.46153846153846156,0.0,0.0,54.0,0.5
ee18ff42063174df,Ottman Azaitar,Bulldozer,13,3,0.0,68.0,155.0,71.0,Switch,36.0,4.43,0.44,4.11,0.52,0.0,0.0,1.0,0.0,4.0,2.0,2.0,0.5,0.5288736420811893,0.4,0.0,4.25,1.0
fd55393021a8c255,Gunnar Nelson,Gunni,19,6,1.0,71.0,170.0,72.0,Switch,37.0,1.77,0.61,3.06,0.48,2.0,0.52,0.68,1.0,15.0,10.0,5.0,0.6666666666666666,0.6729640867958625,0.6846153846153846,0.6666666666666666,195.8,0.8
b96619b3acd7d9da,Miesha Tate,Cupcake,20,10,0.0,66.0,135.0,65.0,Orthodox,39.0,2.62,0.44,3.05,0.51,1.97,0.3,0.56,1.2,13.0,7.0,6.0,0.5384615384615384,0.46990229740282063,0.2744708994708995,0.9230769230769231,271.53846153846155,0.42857142857142855
b9d0fd83bb8a147a,Keith Jardine,The Dean of Mean,17,11,2.0,74.0,185.0,76.0,Orthodox,50.0,3.25,0.36,2.98,0.59,1.18,0.45,0.62,0.7,12.0,6.0,6.0,0.5,0.3834289691116984,0.375,0.0,27.083333333333332,0.3333333333333333
ca2efc9d7d523c43,Shawn Jordan,The Savage,19,8,0.0,72.0,260.0,75.0,Southpaw,41.0,2.87,0.5,3.3,0.47,1.97,0.38,0.76,0.1,9.0,6.0,3.0,0.6666666666666666,0.4883708411773669,0.5,0.0,124.66666666666667,1.0
9d83f6da776ff7d6,Roman Kopylov,,14,5,0.0,72.0,185.0,75.0,Southpaw,33.0,4.59,0.5,5.18,0.52,1.14,0.47,0.88,0.0,10.0,6.0,4.0,0.6,0.5387047346771273,0.4444444444444445,0.0,61.2,0.8333333333333334
3bb2dc8e87b10a46,David Zawada,Sagat,17,7,0.0,72.0,170.0,75.0,Orthodox,35.0,3.84,0.41,4.54,0.55,0.97,0.33,0.57,1.7,4.0,1.0,3.0,0.25,0.37003680613341655,0.4666666666666666,1.75,84.0,1.0
1c86754617d9813a,Roan Carneiro,Jucao,21,11,0.0,71.0,170.0,76.0,Orthodox,47.0,1.46,0.46,1.82,0.62,3.05,0.42,0.83,1.4,8.0,4.0,4.0,0.5,0.44730576441102754,0.48214285714285715,1.125,271.0,0.5
9bcf8603ceb25680,Dong Hyun Kim,Stun Gun,22,4,,74.0,170.0,76.0,Southpaw,44.0,2.12,0.49,1.89,0.58,2.93,0.43,0.71,0.6,16.0,13.0,3.0,0.8125,0.5260733388064578,0.5197278911564626,0.375,340.1875,0.38461538461538464
1f77fce698e80488,James Hammortree,The Sledge,6,3,0.0,75.0,185.0,,Orthodox,42.0,1.93,0.3,4.13,0.44,2.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
445a98acb8985970,Falaniko Vitale,Niko,30,11,0.0,70.0,185.0,,Orthodox,51.0,1.88,0.49,3.68,0.47,0.72,0.33,0.86,0.0,1.0,1.0,0.0,1.0,0.2857142857142857,0.0,0.0,28.0,1.0
ae81a3ac7b260411,Tofiq Musayev,,22,6,0.0,69.0,155.0,69.0,Orthodox,36.0,0.44,0.33,0.44,0.71,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
4f2fcbefb668689d,Jake Rosholt,,12,5,,73.0,185.0,,Orthodox,44.0,2.68,0.53,2.33,0.49,6.51,0.68,0.0,1.8,2.0,1.0,1.0,0.5,0.5,0.625,0.5,85.0,1.0
aa171d55d4b5208f,Billy Quarantillo,,18,7,0.0,70.0,145.0,70.0,Orthodox,37.0,7.44,0.54,5.83,0.42,1.47,0.24,0.61,1.0,10.0,6.0,4.0,0.6,0.5472860605265109,0.36607142857142855,0.9,186.1,0.6666666666666666
98c23cb6da5b3352,Aleksei Oleinik,The Boa Constrictor,60,17,1.0,74.0,240.0,80.0,Orthodox,48.0,3.29,0.48,3.8,0.44,1.82,0.46,0.37,1.9,16.0,9.0,7.0,0.5625,0.4473778198431164,0.4746031746031746,0.9375,131.875,0.8888888888888888
ef44e4ea9050f2ea,Te Edwards,,6,3,0.0,68.0,155.0,72.0,Orthodox,35.0,1.5,0.41,4.15,0.44,0.72,1.0,0.44,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,227.0,0.5
6da99156486ed6c2,Joshua Burkman,The People's Warrior,28,16,,70.0,170.0,72.0,Orthodox,45.0,2.69,0.43,3.13,0.51,2.53,0.36,0.72,0.3,17.0,6.0,11.0,0.35294117647058826,0.5374015843236295,0.4293040293040293,0.23529411764705882,179.7058823529412,0.3333333333333333
4665f9f909cd7214,Shinsho Anzai,Animal,10,3,0.0,67.0,170.0,70.0,Orthodox,40.0,3.23,0.58,3.75,0.45,1.83,0.16,0.75,0.0,3.0,2.0,1.0,0.6666666666666666,0.6165480125434358,0.4217171717171717,0.0,227.0,0.5
72ea1984c52019b5,Saimon Oliveira,,18,7,0.0,64.0,135.0,72.0,Orthodox,34.0,2.62,0.42,3.87,0.45,1.18,0.28,0.36,1.2,3.0,0.0,3.0,0.0,0.37106528057232285,0.0,1.3333333333333333,50.0,0.5
36fbaa49a09ff997,Brian Houston,B-Hue,4,6,0.0,74.0,185.0,,Orthodox,44.0,1.9,0.35,3.67,0.53,0.95,1.0,0.87,0.0,1.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.5
27b388f0aab49780,Dione Barbosa,The Witch,8,4,0.0,66.0,125.0,66.0,Orthodox,33.0,2.27,0.45,2.45,0.66,2.23,0.42,0.5,1.9,3.0,2.0,1.0,0.6666666666666666,0.49771397616468044,0.5606060606060607,1.0,112.66666666666667,0.5
87e4a3a5080ee7ce,Elisha Ellison,The Snack Panther,5,2,0.0,72.0,238.0,78.0,Orthodox,29.0,1.57,0.33,15.13,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
54f64b5e283b0ce7,Ilia Topuria,El Matador,17,0,0.0,67.0,155.0,69.0,Orthodox,29.0,4.81,0.48,3.83,0.64,1.96,0.61,0.93,1.1,8.0,8.0,0.0,1.0,0.4841284420659066,0.7013888888888888,0.75,133.375,0.75
5d1b7e3dd9e11074,Manel Kape,StarBoy,22,7,0.0,65.0,125.0,68.0,Southpaw,32.0,5.04,0.56,4.08,0.57,0.4,0.3,0.81,0.3,9.0,6.0,3.0,0.6666666666666666,0.5607785598210975,0.3214285714285714,0.2222222222222222,22.666666666666668,0.6666666666666666
01afe0916a40c7c5,Shavkat Rakhmonov,Nomad,19,0,0.0,73.0,170.0,77.0,Orthodox,31.0,3.25,0.6,2.17,0.51,1.4,0.25,0.85,1.2,6.0,6.0,0.0,1.0,0.5868543643403978,0.4222222222222222,1.0,255.83333333333334,1.0
a09ed60aa67a3f67,Farid Basharat,Ferocious,15,0,0.0,68.0,135.0,71.0,Orthodox,28.0,4.25,0.52,2.89,0.62,3.34,0.44,0.54,0.3,5.0,5.0,0.0,1.0,0.5079502164502164,0.5567857142857143,0.4,285.0,0.2
31ee470ef5dc8d7f,Thiago Alves,Pitbull,23,15,0.0,69.0,170.0,70.0,Orthodox,42.0,3.73,0.41,3.42,0.62,0.71,0.6,0.63,0.3,26.0,15.0,11.0,0.5769230769230769,0.4579359084168443,0.6410256410256411,0.23076923076923078,71.38461538461539,0.6
5eedbf1e9601be35,Brock Larson,,42,10,0.0,71.0,170.0,71.0,Southpaw,48.0,1.39,0.46,1.5,0.55,2.67,0.34,0.43,2.0,5.0,3.0,2.0,0.6,0.4966666666666667,0.5,1.2,208.2,0.6666666666666666
5e9ca8dd7d783a75,Alden Coria,Cobra,12,3,,68.0,125.0,67.0,Orthodox,27.0,4.69,0.44,2.4,0.69,1.75,0.5,0.71,0.0,1.0,1.0,0.0,1.0,0.4421052631578947,1.0,0.0,198.0,1.0
55ee431411ccf07a,Olivier Aubin-Mercier,The Canadian Gangster,11,5,0.0,69.0,155.0,70.0,Southpaw,37.0,2.48,0.51,2.97,0.55,2.36,0.33,0.7,0.5,11.0,7.0,4.0,0.6363636363636364,0.5366891332150175,0.36274801587301586,0.45454545454545453,231.8181818181818,0.7142857142857143
0ee783aa00e468f0,Vitor Belfort,The Phenom,26,14,,72.0,185.0,74.0,Southpaw,48.0,1.59,0.46,2.83,0.5,1.02,0.6,0.53,0.6,24.0,15.0,9.0,0.625,0.5397120866564987,0.6875,0.3333333333333333,19.875,0.9333333333333333
7cbf7c78d3b34218,Drakkar Klose,,16,3,1.0,69.0,155.0,70.0,Orthodox,38.0,4.25,0.55,3.65,0.49,1.49,0.26,0.69,0.0,12.0,9.0,3.0,0.75,0.5888567501239657,0.4116666666666666,0.0,164.75,0.2222222222222222
c4af2feb4b58bc3b,Kazuki Tokudome,,18,7,1.0,71.0,155.0,73.0,Southpaw,39.0,2.26,0.41,3.63,0.53,2.0,0.38,0.78,0.0,3.0,1.0,2.0,0.3333333333333333,0.44271509740259735,0.5428571428571428,0.0,375.3333333333333,0.0
7f9f528cb72a6ed1,Travis Wiuff,The Diesel,75,21,,75.0,205.0,,Orthodox,48.0,0.48,0.3,4.03,0.41,4.84,0.57,0.44,1.2,1.0,0.0,1.0,0.0,0.4599432462259341,0.0,1.0,3.0,0.5
b26d3e3746fb4024,Brian Bowles,,10,3,0.0,67.0,135.0,70.0,Orthodox,45.0,2.36,0.26,2.98,0.64,1.39,0.7,0.54,1.4,3.0,2.0,1.0,0.6666666666666666,0.2799537275832941,1.0,0.3333333333333333,125.33333333333333,0.5
738acab0c6934dd8,Dmitri Stepanov,,0,1,0.0,75.0,217.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
4304992c2acc187b,Bart Palaszewski,Bartimus,36,17,0.0,69.0,145.0,70.0,Orthodox,42.0,2.67,0.32,3.97,0.57,0.65,0.31,0.53,0.5,3.0,1.0,2.0,0.3333333333333333,0.30061115355233,0.4,1.0,9.0,1.0
b788862dd1c11eac,Brendan Loughnane,,17,3,0.0,70.0,145.0,70.0,Switch,36.0,6.23,0.63,6.7,0.53,1.5,0.3,0.92,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
65db4065e2bc107d,Darrius Flowers,Beast Mode,12,8,1.0,69.0,155.0,71.0,Orthodox,31.0,3.07,0.49,5.49,0.44,0.98,0.28,0.63,0.0,2.0,0.0,2.0,0.0,0.5390625,0.16666666666666666,0.0,53.0,0.5
c7d297714d9ab1a4,Marion Reneau,The Belizean Bruiser,9,8,1.0,66.0,135.0,68.0,Orthodox,48.0,3.2,0.41,3.52,0.59,0.62,0.63,0.5,0.8,11.0,5.0,6.0,0.45454545454545453,0.41028500693254855,0.8,0.8181818181818182,87.45454545454545,0.8
aed06011bf62237b,Dongi Yang,The Ox,13,3,0.0,70.0,185.0,73.0,Southpaw,41.0,3.55,0.51,3.21,0.63,1.7,0.41,0.61,0.5,4.0,1.0,3.0,0.25,0.5204753904266661,0.6083333333333334,0.5,168.0,1.0
6ece1d2ab1bed31d,Steve Judson,,0,2,0.0,71.0,230.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4599432462259341,0.4,0.0,1.0,0.5
8f3df4c579cfbb69,David Mitchell,Daudi,22,7,0.0,72.0,170.0,75.0,Orthodox,46.0,1.74,0.32,2.06,0.55,0.66,0.5,0.29,2.0,4.0,1.0,3.0,0.25,0.4194027539546408,0.5833333333333333,2.0,98.25,0.0
2804ce8dadab5770,Marcelo Rojo,Pitbull,16,10,0.0,68.0,145.0,71.0,Orthodox,37.0,4.92,0.39,6.42,0.55,0.46,0.5,0.66,0.0,2.0,0.0,2.0,0.0,0.3611111111111111,0.5,0.0,29.0,0.5
85980f5da429c0a6,Shane del Rosario,,11,2,0.0,76.0,250.0,,Southpaw,42.0,3.93,0.6,2.97,0.54,1.2,0.4,0.16,2.4,1.0,0.0,1.0,0.0,0.6530612244897959,0.4,0.0,0.0,0.5
5444c5a201d3ee5a,Jamahal Hill,Sweet Dreams,12,4,,76.0,205.0,79.0,Southpaw,34.0,6.19,0.51,4.03,0.44,0.0,0.0,0.73,0.0,9.0,6.0,3.0,0.6666666666666666,0.44124869736475325,0.4,0.0,40.666666666666664,0.6666666666666666
3c8a5200436e19f3,Cameron Saaiman,MSP,9,3,0.0,68.0,135.0,67.0,Southpaw,25.0,5.3,0.46,4.14,0.51,0.89,0.28,0.47,0.7,5.0,3.0,2.0,0.6,0.509404695024077,0.5,0.4,163.8,0.6666666666666666
d0d7160824278840,Junior Assuncao,,16,6,0.0,69.0,145.0,72.0,Orthodox,44.0,3.31,0.62,2.06,0.44,2.43,0.24,0.66,0.7,4.0,2.0,2.0,0.5,0.48962585034013606,0.2916666666666667,0.5,213.25,0.5
c21f26bbde777573,Johnny Walker,,22,9,,78.0,205.0,82.0,Orthodox,33.0,4.06,0.55,3.09,0.45,0.42,0.6,0.57,0.8,13.0,7.0,6.0,0.5384615384615384,0.6265432283498372,1.0,0.23076923076923078,31.153846153846153,0.8571428571428571
82a5152216251682,Dan Ige,100K,19,11,0.0,67.0,145.0,71.0,Orthodox,34.0,3.6,0.45,3.56,0.56,0.93,0.26,0.56,0.2,20.0,11.0,9.0,0.55,0.4711806502268578,0.363487702773417,0.05,87.25,0.5454545454545454
2e585c701f72fe55,Ian Heinisch,The Hurricane,14,5,0.0,71.0,185.0,72.0,Orthodox,37.0,3.25,0.5,2.98,0.59,1.02,0.17,0.59,0.7,6.0,3.0,3.0,0.5,0.5473632512795411,0.32190476190476186,0.6666666666666666,100.83333333333333,0.3333333333333333
6c8072b61c276e67,Jessica-Rose Clark,,11,9,,65.0,135.0,64.0,Orthodox,38.0,3.73,0.51,3.51,0.58,1.66,0.42,0.62,0.3,8.0,4.0,4.0,0.5,0.5460939090408308,0.6313131313131314,0.25,249.625,0.25
a36556bb1565e32d,Joe Proctor,,11,5,0.0,70.0,155.0,72.0,Orthodox,40.0,3.39,0.36,3.93,0.59,0.0,0.0,0.7,1.8,7.0,4.0,3.0,0.5714285714285714,0.39441680354488656,0.4,1.1428571428571428,32.57142857142857,0.75
bbc9ab95fa766493,Anderson Dos Santos,Berinja,21,9,0.0,65.0,135.0,70.0,Orthodox,40.0,2.7,0.25,5.37,0.49,0.98,0.14,0.66,0.7,3.0,1.0,2.0,0.3333333333333333,0.36191325014854425,0.12962962962962962,0.6666666666666666,142.33333333333334,1.0
e4e0f310b3cf23a8,Alex Torres,Rolo,5,4,0.0,70.0,145.0,,Orthodox,37.0,2.47,0.37,2.73,0.69,2.0,0.22,0.5,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
23a16ebe733e3041,Rory Markham,,17,6,0.0,72.0,170.0,71.0,Orthodox,43.0,1.98,0.21,10.27,0.45,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.5,0.2792207792207792,0.4,0.0,0.5,1.0
7826923b47f8d72a,Paddy Pimblett,The Baddy,23,4,0.0,70.0,155.0,73.0,Orthodox,31.0,5.49,0.52,3.89,0.42,0.69,0.21,0.44,1.2,7.0,7.0,0.0,1.0,0.5342636256614751,0.375,1.0,145.14285714285714,0.7142857142857143
31c01fbc2586a5eb,Dwayne Cason,,1,1,0.0,70.0,212.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4599432462259341,0.4,0.0,0.0,0.5
59583ff832fe9d68,Krzysztof Soszynski,The Polish Experiment,26,12,1.0,73.0,205.0,77.0,Open Stance,48.0,3.37,0.39,3.13,0.58,0.52,0.25,0.71,1.0,8.0,6.0,2.0,0.75,0.3881463625250835,0.24,0.75,159.875,0.6666666666666666
c13042265355a290,Kwan Ho Kwak,,9,2,0.0,65.0,135.0,,Switch,36.0,3.29,0.41,3.45,0.47,0.78,1.0,0.26,0.0,1.0,0.0,1.0,0.0,0.4140625,0.4,0.0,9.0,0.5
7138a15258dabf20,Bruna Brasil,,11,6,1.0,66.0,115.0,65.0,Orthodox,32.0,2.57,0.56,3.59,0.52,1.4,0.55,0.61,0.1,6.0,3.0,3.0,0.5,0.5450519309894309,0.4444444444444444,0.16666666666666666,140.66666666666666,0.0
fae67903c4fe636b,Antonio Braga Neto,,9,3,,75.0,185.0,77.0,Orthodox,38.0,1.36,0.33,3.92,0.45,3.07,0.37,0.0,0.5,2.0,1.0,1.0,0.5,0.45,0.35416666666666663,0.5,250.5,1.0
06734ca9d88dec3a,Shara Magomedov,Bullet,16,1,0.0,74.0,185.0,73.0,Orthodox,31.0,5.93,0.62,3.85,0.43,0.0,0.0,0.71,0.0,5.0,4.0,1.0,0.8,0.6175916939230851,0.4,0.0,11.8,0.5
16690d100f995f8f,Omari Akhmedov,Wolverine,21,6,1.0,72.0,185.0,73.0,Orthodox,38.0,2.97,0.34,2.84,0.55,2.58,0.45,0.65,0.2,13.0,9.0,4.0,0.6923076923076923,0.397324118795949,0.5152236652236653,0.23076923076923078,164.23076923076923,0.3333333333333333
4dcfb28c011c11b2,Wellington Turman,The Prodigy,18,8,0.0,72.0,170.0,72.0,Orthodox,29.0,3.23,0.51,4.17,0.45,1.55,0.2,0.42,0.8,8.0,3.0,5.0,0.375,0.5839775138941745,0.16865079365079363,0.625,197.875,0.3333333333333333
8f4eeaf7a0df7c1a,Teemu Packalen,Pacu,8,3,0.0,73.0,155.0,75.0,Orthodox,38.0,2.57,0.54,3.91,0.47,2.31,0.25,1.0,1.5,3.0,1.0,2.0,0.3333333333333333,0.706408345752608,0.2727272727272727,0.6666666666666666,68.0,1.0
6fd953151d981979,JJ Aldrich,,14,7,0.0,65.0,125.0,67.0,Southpaw,33.0,3.96,0.47,4.32,0.61,0.75,0.26,0.67,0.0,15.0,9.0,6.0,0.6,0.47518847770077244,0.23386243386243388,0.0,147.73333333333332,0.1111111111111111
709fadb644ee3f51,Diyar Nurgozhay,,11,2,0.0,74.0,205.0,74.0,Southpaw,28.0,4.52,0.59,2.81,0.61,1.37,0.75,0.8,0.0,2.0,0.0,2.0,0.0,0.5361305361305362,1.0,0.0,33.5,0.5
1ffc38f67785797b,Lowell Anderson,,0,1,0.0,66.0,160.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
f6ad6a1e4d600e0d,Mason Jones,The Dragon,17,2,,70.0,155.0,74.0,Orthodox,30.0,5.71,0.41,4.47,0.5,4.17,0.55,0.81,0.2,4.0,2.0,2.0,0.5,0.42202880112365065,0.37202380952380953,0.0,273.0,0.0
0e9869d712e81f8f,Sam Adkins,The Experience,7,20,2.0,75.0,225.0,,Orthodox,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.5
9199e0735b83dd32,Andy Anderson,The Hammer,0,1,0.0,66.0,240.0,,,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
59c438c81fbf3ece,Tereza Bleda,,7,2,0.0,69.0,125.0,71.0,Orthodox,24.0,2.92,0.51,2.14,0.43,1.72,0.22,0.83,0.7,2.0,1.0,1.0,0.5,0.47936814958091556,0.22142857142857142,1.0,473.5,0.0
d7adfcfdf7c6c1f8,Ian Entwistle,Enty,9,3,0.0,65.0,135.0,,Orthodox,39.0,0.11,0.07,7.36,0.31,0.0,0.0,0.0,12.1,2.0,1.0,1.0,0.5,0.05555555555555555,0.0,3.0,10.5,1.0
6e92eb1242b46636,Steve Montgomery,The Creepy Weasel,9,5,0.0,76.0,185.0,,Southpaw,35.0,4.85,0.39,4.12,0.47,0.0,0.0,0.64,0.0,1.0,0.0,1.0,0.0,0.32142857142857145,0.4,0.0,0.0,0.5
